Date,Latitude,Longitude,Sensor,ASV,Data
2024/05/14-12:04:52,37.4192298,-5.9996039,Temperature,1,24.3481
2024/05/14-12:04:52,37.4192298,-5.9996039,PH,1,7.19621
2024/05/14-12:04:52,37.4192298,-5.9996039,Sensor_battery,1,73.75
2024/05/14-12:04:52,37.4192298,-5.9996039,Conductivity,1,2.79358
2024/05/14-12:04:52,37.4192317,-5.9996097,Sonar,1,1720.0
2024/05/14-12:04:53,37.4192324,-5.9996117,Temperature,1,24.3461
2024/05/14-12:04:53,37.4192324,-5.9996117,Conductivity,1,2.79287
2024/05/14-12:04:53,37.4192324,-5.9996117,PH,1,7.32876
2024/05/14-12:04:53,37.4192324,-5.9996117,Sensor_battery,1,73.75
2024/05/14-12:04:53,37.4192324,-5.9996117,Turbidity,1,30.8621
2024/05/14-12:04:53,37.4192342,-5.9996176,Sonar,1,1907.0
2024/05/14-12:04:54,37.4192348,-5.9996196,Temperature,1,24.3409
2024/05/14-12:04:54,37.4192348,-5.9996196,Sensor_battery,1,73.75
2024/05/14-12:04:54,37.4192348,-5.9996196,Conductivity,1,2.79287
2024/05/14-12:04:54,37.4192348,-5.9996196,Turbidity,1,32.6836
2024/05/14-12:04:54,37.4192348,-5.9996196,PH,1,7.25585
2024/05/14-12:04:54,37.4192367,-5.9996253,Sonar,1,2220.0
2024/05/14-12:04:55,37.4192374,-5.9996273,PH,1,7.22456
2024/05/14-12:04:55,37.4192374,-5.9996273,Turbidity,1,31.7648
2024/05/14-12:04:55,37.4192374,-5.9996273,Temperature,1,24.3379
2024/05/14-12:04:55,37.4192374,-5.9996273,Sensor_battery,1,73.75
2024/05/14-12:04:55,37.4192374,-5.9996273,Conductivity,1,2.79216
2024/05/14-12:04:55,37.4192394,-5.9996329,Sonar,1,2375.0
2024/05/14-12:04:56,37.4192401,-5.9996349,Turbidity,1,31.0397
2024/05/14-12:04:56,37.4192401,-5.9996349,Temperature,1,24.3364
2024/05/14-12:04:56,37.4192401,-5.9996349,PH,1,7.29843
2024/05/14-12:04:56,37.4192401,-5.9996349,Sensor_battery,1,73.75
2024/05/14-12:04:56,37.4192401,-5.9996349,Conductivity,1,2.79358
2024/05/14-12:04:56,37.4192422,-5.9996403,Sonar,1,2608.0
2024/05/14-12:04:57,37.4192429,-5.9996422,Turbidity,1,31.223
2024/05/14-12:04:57,37.4192429,-5.9996422,Temperature,1,24.3361
2024/05/14-12:04:57,37.4192429,-5.9996422,PH,1,7.32863
2024/05/14-12:04:57,37.4192429,-5.9996422,Sensor_battery,1,73.75
2024/05/14-12:04:57,37.4192429,-5.9996422,Conductivity,1,2.79287
2024/05/14-12:04:57,37.4192451,-5.9996477,Sonar,1,2781.0
2024/05/14-12:04:58,37.4192459,-5.9996496,Turbidity,1,31.5614
2024/05/14-12:04:58,37.4192459,-5.9996496,Temperature,1,24.3396
2024/05/14-12:04:58,37.4192459,-5.9996496,Conductivity,1,2.79216
2024/05/14-12:04:58,37.4192459,-5.9996496,PH,1,7.25264
2024/05/14-12:04:58,37.4192459,-5.9996496,Sensor_battery,1,73.75
2024/05/14-12:04:58,37.419248,-5.9996551,Sonar,1,2905.0
2024/05/14-12:04:59,37.4192488,-5.9996571,Turbidity,1,31.6999
2024/05/14-12:04:59,37.4192488,-5.9996571,Temperature,1,24.3329
2024/05/14-12:04:59,37.4192488,-5.9996571,PH,1,7.30011
2024/05/14-12:04:59,37.4192488,-5.9996571,Sensor_battery,1,73.75
2024/05/14-12:04:59,37.4192488,-5.9996571,Conductivity,1,2.79216
2024/05/14-12:04:59,37.4192509,-5.9996627,Sonar,1,3196.0
2024/05/14-12:05:00,37.4192515,-5.9996646,Turbidity,1,31.8223
2024/05/14-12:05:00,37.4192515,-5.9996646,PH,1,7.30036
2024/05/14-12:05:00,37.4192515,-5.9996646,Temperature,1,24.3375
2024/05/14-12:05:00,37.4192515,-5.9996646,Sensor_battery,1,73.75
2024/05/14-12:05:00,37.4192515,-5.9996646,Conductivity,1,2.79145
2024/05/14-12:05:00,37.4192529,-5.9996695,Sonar,1,3528.0
2024/05/14-12:05:01,37.4192533,-5.9996711,Turbidity,1,32.6508
2024/05/14-12:05:01,37.4192533,-5.9996711,Temperature,1,24.3337
2024/05/14-12:05:01,37.4192533,-5.9996711,PH,1,7.19352
2024/05/14-12:05:01,37.4192533,-5.9996711,Sensor_battery,1,73.75
2024/05/14-12:05:01,37.4192533,-5.9996711,Conductivity,1,2.79145
2024/05/14-12:05:01,37.4192542,-5.9996747,Sonar,1,3694.0
2024/05/14-12:05:02,37.4192545,-5.9996759,Turbidity,1,33.5667
2024/05/14-12:05:02,37.4192545,-5.9996759,Temperature,1,24.3359
2024/05/14-12:05:02,37.4192545,-5.9996759,Sensor_battery,1,73.75
2024/05/14-12:05:02,37.4192545,-5.9996759,PH,1,7.23348
2024/05/14-12:05:02,37.4192545,-5.9996759,Conductivity,1,2.79145
2024/05/14-12:05:02,37.4192551,-5.9996797,Sonar,1,4359.0
2024/05/14-12:05:03,37.4192551,-5.999681,Turbidity,1,30.029
2024/05/14-12:05:03,37.4192551,-5.999681,Temperature,1,24.3314
2024/05/14-12:05:03,37.4192551,-5.999681,Sensor_battery,1,73.75
2024/05/14-12:05:03,37.4192551,-5.999681,Conductivity,1,2.79287
2024/05/14-12:05:03,37.4192551,-5.999681,PH,1,7.31314
2024/05/14-12:05:03,37.4192544,-5.9996843,Sonar,1,4917.0
2024/05/14-12:05:04,37.4192539,-5.9996854,Turbidity,1,31.358
2024/05/14-12:05:04,37.4192539,-5.9996854,PH,1,7.22701
2024/05/14-12:05:04,37.4192539,-5.9996854,Temperature,1,24.3136
2024/05/14-12:05:04,37.4192539,-5.9996854,Sensor_battery,1,73.75
2024/05/14-12:05:04,37.4192539,-5.9996854,Conductivity,1,2.79216
2024/05/14-12:05:04,37.4192526,-5.9996876,Sonar,1,829.0
2024/05/14-12:05:05,37.419252,-5.9996882,Turbidity,1,31.5206
2024/05/14-12:05:05,37.419252,-5.9996882,Temperature,1,24.3066
2024/05/14-12:05:05,37.419252,-5.9996882,PH,1,7.23294
2024/05/14-12:05:05,37.419252,-5.9996882,Sensor_battery,1,73.75
2024/05/14-12:05:05,37.419252,-5.9996882,Conductivity,1,2.79073
2024/05/14-12:05:05,37.4192507,-5.9996891,Sonar,1,884.0
2024/05/14-12:05:06,37.4192502,-5.9996893,Temperature,1,24.3203
2024/05/14-12:05:06,37.4192502,-5.9996893,PH,1,7.30966
2024/05/14-12:05:06,37.4192502,-5.9996893,Sensor_battery,1,73.75
2024/05/14-12:05:06,37.4192502,-5.9996893,Turbidity,1,31.8682
2024/05/14-12:05:06,37.4192502,-5.9996893,Conductivity,1,2.79002
2024/05/14-12:05:06,37.419249,-5.9996896,Sonar,1,970.0
2024/05/14-12:05:07,37.4192486,-5.9996895,Turbidity,1,32.9048
2024/05/14-12:05:07,37.4192486,-5.9996895,Temperature,1,24.3296
2024/05/14-12:05:07,37.4192486,-5.9996895,PH,1,7.29704
2024/05/14-12:05:07,37.4192486,-5.9996895,Sensor_battery,1,73.75
2024/05/14-12:05:07,37.4192486,-5.9996895,Conductivity,1,2.79073
2024/05/14-12:05:07,37.4192468,-5.9996891,Sonar,1,1098.0
2024/05/14-12:05:08,37.419246,-5.9996887,Turbidity,1,31.9378
2024/05/14-12:05:08,37.419246,-5.9996887,PH,1,7.2896
2024/05/14-12:05:08,37.419246,-5.9996887,Temperature,1,24.3182
2024/05/14-12:05:08,37.419246,-5.9996887,Sensor_battery,1,73.75
2024/05/14-12:05:08,37.419246,-5.9996887,Conductivity,1,2.7886
2024/05/14-12:05:08,37.4192432,-5.9996867,Sonar,1,1271.0
2024/05/14-12:05:09,37.4192421,-5.9996858,Turbidity,1,31.9268
2024/05/14-12:05:09,37.4192421,-5.9996858,Sensor_battery,1,73.75
2024/05/14-12:05:09,37.4192421,-5.9996858,PH,1,7.29038
2024/05/14-12:05:09,37.4192421,-5.9996858,Temperature,1,24.2926
2024/05/14-12:05:09,37.4192421,-5.9996858,Conductivity,1,2.78575
2024/05/14-12:05:09,37.4192394,-5.9996835,Sonar,1,1459.0
2024/05/14-12:05:10,37.4192386,-5.999683,Turbidity,1,31.3017
2024/05/14-12:05:10,37.4192386,-5.999683,Temperature,1,24.2943
2024/05/14-12:05:10,37.4192386,-5.999683,Conductivity,1,2.78788
2024/05/14-12:05:10,37.4192386,-5.999683,Sensor_battery,1,73.75
2024/05/14-12:05:10,37.4192386,-5.999683,PH,1,7.26427
2024/05/14-12:05:10,37.4192365,-5.9996821,Sonar,1,1536.0
2024/05/14-12:05:11,37.4192358,-5.999682,Turbidity,1,33.226
2024/05/14-12:05:11,37.4192358,-5.999682,Temperature,1,24.3197
2024/05/14-12:05:11,37.4192358,-5.999682,PH,1,7.27597
2024/05/14-12:05:11,37.4192358,-5.999682,Sensor_battery,1,73.75
2024/05/14-12:05:11,37.4192358,-5.999682,Conductivity,1,2.78788
2024/05/14-12:05:11,37.4192336,-5.9996821,Sonar,1,1818.0
2024/05/14-12:05:12,37.4192327,-5.9996822,Temperature,1,24.3291
2024/05/14-12:05:12,37.4192327,-5.9996822,PH,1,7.285
2024/05/14-12:05:12,37.4192327,-5.9996822,Turbidity,1,31.7976
2024/05/14-12:05:12,37.4192327,-5.9996822,Sensor_battery,1,73.75
2024/05/14-12:05:12,37.4192327,-5.9996822,Conductivity,1,2.7886
2024/05/14-12:05:12,37.4192291,-5.9996828,Sonar,1,2013.0
2024/05/14-12:05:13,37.4192277,-5.999683,Turbidity,1,32.8841
2024/05/14-12:05:13,37.4192277,-5.999683,Temperature,1,24.3174
2024/05/14-12:05:13,37.4192277,-5.999683,PH,1,7.23298
2024/05/14-12:05:13,37.4192277,-5.999683,Sensor_battery,1,73.75
2024/05/14-12:05:13,37.4192277,-5.999683,Conductivity,1,2.79002
2024/05/14-12:05:13,37.4192236,-5.9996834,Sonar,1,2204.0
2024/05/14-12:05:14,37.419222,-5.9996835,Turbidity,1,31.6223
2024/05/14-12:05:14,37.419222,-5.9996835,Temperature,1,24.2931
2024/05/14-12:05:14,37.419222,-5.9996835,PH,1,7.31621
2024/05/14-12:05:14,37.419222,-5.9996835,Sensor_battery,1,73.75
2024/05/14-12:05:14,37.419222,-5.9996835,Conductivity,1,2.7886
2024/05/14-12:05:14,37.4192174,-5.9996834,Sonar,1,2323.0
2024/05/14-12:05:15,37.4192158,-5.9996834,Turbidity,1,30.0416
2024/05/14-12:05:15,37.4192158,-5.9996834,Temperature,1,24.2807
2024/05/14-12:05:15,37.4192158,-5.9996834,PH,1,7.29384
2024/05/14-12:05:15,37.4192158,-5.9996834,Sensor_battery,1,73.75
2024/05/14-12:05:15,37.4192158,-5.9996834,Conductivity,1,2.78717
2024/05/14-12:05:15,37.4192109,-5.9996833,Sonar,1,2704.0
2024/05/14-12:05:16,37.4192092,-5.9996833,Turbidity,1,31.2557
2024/05/14-12:05:16,37.4192092,-5.9996833,Temperature,1,24.2887
2024/05/14-12:05:16,37.4192092,-5.9996833,PH,1,7.2148
2024/05/14-12:05:16,37.4192092,-5.9996833,Sensor_battery,1,73.75
2024/05/14-12:05:16,37.4192092,-5.9996833,Conductivity,1,2.78646
2024/05/14-12:05:16,37.4192043,-5.9996837,Sonar,1,32531.0
2024/05/14-12:05:17,37.4192026,-5.9996839,Turbidity,1,31.2247
2024/05/14-12:05:17,37.4192026,-5.9996839,Temperature,1,24.2868
2024/05/14-12:05:17,37.4192026,-5.9996839,PH,1,7.29711
2024/05/14-12:05:17,37.4192026,-5.9996839,Sensor_battery,1,73.75
2024/05/14-12:05:17,37.4192026,-5.9996839,Conductivity,1,2.78788
2024/05/14-12:05:17,37.4191978,-5.9996851,Sonar,1,32333.0
2024/05/14-12:05:18,37.4191962,-5.9996856,Turbidity,1,31.4603
2024/05/14-12:05:18,37.4191962,-5.9996856,Conductivity,1,2.78717
2024/05/14-12:05:18,37.4191962,-5.9996856,Temperature,1,24.3087
2024/05/14-12:05:18,37.4191962,-5.9996856,PH,1,7.22352
2024/05/14-12:05:18,37.4191962,-5.9996856,Sensor_battery,1,73.75
2024/05/14-12:05:18,37.4191915,-5.9996872,Sonar,1,32390.0
2024/05/14-12:05:19,37.4191898,-5.9996878,Temperature,1,24.3117
2024/05/14-12:05:19,37.4191898,-5.9996878,Sensor_battery,1,73.75
2024/05/14-12:05:19,37.4191898,-5.9996878,Turbidity,1,30.3639
2024/05/14-12:05:19,37.4191898,-5.9996878,PH,1,7.25244
2024/05/14-12:05:19,37.4191898,-5.9996878,Conductivity,1,2.7886
2024/05/14-12:05:19,37.419185,-5.9996894,Sonar,1,30338.0
2024/05/14-12:05:20,37.4191833,-5.9996898,Turbidity,1,30.7765
2024/05/14-12:05:20,37.4191833,-5.9996898,PH,1,7.19954
2024/05/14-12:05:20,37.4191833,-5.9996898,Conductivity,1,2.7886
2024/05/14-12:05:20,37.4191833,-5.9996898,Sensor_battery,1,73.75
2024/05/14-12:05:20,37.4191833,-5.9996898,Temperature,1,24.3335
2024/05/14-12:05:20,37.4191784,-5.9996912,Sonar,1,33026.0
2024/05/14-12:05:21,37.4191766,-5.9996917,Turbidity,1,32.5393
2024/05/14-12:05:21,37.4191766,-5.9996917,Temperature,1,24.3457
2024/05/14-12:05:21,37.4191766,-5.9996917,Conductivity,1,2.79002
2024/05/14-12:05:21,37.4191766,-5.9996917,PH,1,7.30631
2024/05/14-12:05:21,37.4191766,-5.9996917,Sensor_battery,1,73.75
2024/05/14-12:05:21,37.4191714,-5.9996925,Sonar,1,33826.0
2024/05/14-12:05:22,37.4191695,-5.9996925,Turbidity,1,32.09
2024/05/14-12:05:22,37.4191695,-5.9996925,PH,1,7.27453
2024/05/14-12:05:22,37.4191695,-5.9996925,Temperature,1,24.3604
2024/05/14-12:05:22,37.4191695,-5.9996925,Sensor_battery,1,73.75
2024/05/14-12:05:22,37.4191695,-5.9996925,Conductivity,1,2.7886
2024/05/14-12:05:22,37.4191642,-5.9996915,Sonar,1,27353.0
2024/05/14-12:05:23,37.4191624,-5.9996908,Turbidity,1,32.3549
2024/05/14-12:05:23,37.4191624,-5.9996908,Temperature,1,24.3644
2024/05/14-12:05:23,37.4191624,-5.9996908,Sensor_battery,1,73.75
2024/05/14-12:05:23,37.4191624,-5.9996908,PH,1,7.21988
2024/05/14-12:05:23,37.4191624,-5.9996908,Conductivity,1,2.79073
2024/05/14-12:05:23,37.4191577,-5.9996882,Sonar,1,26919.0
2024/05/14-12:05:25,37.4191564,-5.9996871,Sensor_battery,1,73.75
2024/05/14-12:05:25,37.4191564,-5.9996871,Temperature,1,24.3588
2024/05/14-12:05:25,37.4191564,-5.9996871,PH,1,7.29321
2024/05/14-12:05:25,37.4191564,-5.9996871,Conductivity,1,2.79073
2024/05/14-12:05:25,37.4191564,-5.9996871,Turbidity,1,33.1013
2024/05/14-12:05:25,37.4191533,-5.9996835,Sonar,1,26337.0
2024/05/14-12:05:25,37.4191525,-5.9996821,Turbidity,1,31.4494
2024/05/14-12:05:25,37.4191525,-5.9996821,PH,1,7.28933
2024/05/14-12:05:25,37.4191525,-5.9996821,Temperature,1,24.3699
2024/05/14-12:05:25,37.4191525,-5.9996821,Sensor_battery,1,73.75
2024/05/14-12:05:25,37.4191525,-5.9996821,Conductivity,1,2.79216
2024/05/14-12:05:26,37.4191511,-5.9996785,Sonar,1,25464.0
2024/05/14-12:05:26,37.4191509,-5.9996774,Turbidity,1,30.7236
2024/05/14-12:05:26,37.4191509,-5.9996774,PH,1,7.28435
2024/05/14-12:05:26,37.4191509,-5.9996774,Temperature,1,24.3786
2024/05/14-12:05:26,37.4191509,-5.9996774,Sensor_battery,1,73.75
2024/05/14-12:05:26,37.4191509,-5.9996774,Conductivity,1,2.79216
2024/05/14-12:05:26,37.4191506,-5.9996748,Sonar,1,27528.0
2024/05/14-12:05:27,37.4191506,-5.9996741,Turbidity,1,32.7405
2024/05/14-12:05:27,37.4191506,-5.9996741,Temperature,1,24.3865
2024/05/14-12:05:27,37.4191506,-5.9996741,PH,1,7.25833
2024/05/14-12:05:27,37.4191506,-5.9996741,Sensor_battery,1,73.75
2024/05/14-12:05:27,37.4191506,-5.9996741,Conductivity,1,2.79216
2024/05/14-12:05:27,37.4191506,-5.9996724,Sonar,1,29458.0
2024/05/14-12:05:28,37.4191507,-5.9996718,Turbidity,1,31.7326
2024/05/14-12:05:28,37.4191507,-5.9996718,PH,1,7.23665
2024/05/14-12:05:28,37.4191507,-5.9996718,Temperature,1,24.4013
2024/05/14-12:05:28,37.4191507,-5.9996718,Conductivity,1,2.79145
2024/05/14-12:05:28,37.4191507,-5.9996718,Sensor_battery,1,73.75
2024/05/14-12:05:28,37.4191517,-5.9996697,Sonar,1,31266.0
2024/05/14-12:05:29,37.4191524,-5.9996688,Turbidity,1,32.5227
2024/05/14-12:05:29,37.4191524,-5.9996688,Conductivity,1,2.79073
2024/05/14-12:05:29,37.4191524,-5.9996688,PH,1,7.31674
2024/05/14-12:05:29,37.4191524,-5.9996688,Sensor_battery,1,73.75
2024/05/14-12:05:29,37.4191524,-5.9996688,Temperature,1,24.3792
2024/05/14-12:05:29,37.4191549,-5.9996664,Sonar,1,34804.0
2024/05/14-12:05:30,37.4191557,-5.9996657,Turbidity,1,32.2394
2024/05/14-12:05:30,37.4191557,-5.9996657,Temperature,1,24.3659
2024/05/14-12:05:30,37.4191557,-5.9996657,PH,1,7.31978
2024/05/14-12:05:30,37.4191557,-5.9996657,Sensor_battery,1,73.75
2024/05/14-12:05:30,37.4191557,-5.9996657,Conductivity,1,2.78931
2024/05/14-12:05:30,37.4191575,-5.9996638,Sonar,1,32064.0
2024/05/14-12:05:31,37.419158,-5.9996631,Turbidity,1,33.0852
2024/05/14-12:05:31,37.419158,-5.9996631,Temperature,1,24.3588
2024/05/14-12:05:31,37.419158,-5.9996631,PH,1,7.23045
2024/05/14-12:05:31,37.419158,-5.9996631,Conductivity,1,2.7886
2024/05/14-12:05:31,37.419158,-5.9996631,Sensor_battery,1,73.75
2024/05/14-12:05:31,37.4191588,-5.9996608,Sonar,1,31997.0
2024/05/14-12:05:33,37.4191589,-5.99966,Turbidity,1,34.0046
2024/05/14-12:05:33,37.4191589,-5.99966,Temperature,1,24.3536
2024/05/14-12:05:33,37.4191589,-5.99966,PH,1,7.24856
2024/05/14-12:05:33,37.4191589,-5.99966,Sensor_battery,1,73.75
2024/05/14-12:05:33,37.4191589,-5.99966,Conductivity,1,2.79002
2024/05/14-12:05:33,37.4191594,-5.9996574,Sonar,1,1543.0
2024/05/14-12:05:33,37.4191597,-5.9996561,Turbidity,1,31.8625
2024/05/14-12:05:33,37.4191597,-5.9996561,PH,1,7.31163
2024/05/14-12:05:33,37.4191597,-5.9996561,Sensor_battery,1,73.75
2024/05/14-12:05:33,37.4191597,-5.9996561,Temperature,1,24.3883
2024/05/14-12:05:33,37.4191597,-5.9996561,Conductivity,1,2.79287
2024/05/14-12:05:34,37.4191609,-5.9996518,Sonar,1,1592.0
2024/05/14-12:05:34,37.4191616,-5.9996503,Turbidity,1,31.8883
2024/05/14-12:05:34,37.4191616,-5.9996503,Temperature,1,24.3578
2024/05/14-12:05:34,37.4191616,-5.9996503,PH,1,7.26576
2024/05/14-12:05:34,37.4191616,-5.9996503,Sensor_battery,1,73.75
2024/05/14-12:05:34,37.4191616,-5.9996503,Conductivity,1,2.79145
2024/05/14-12:05:34,37.4191643,-5.9996462,Sonar,1,1647.0
2024/05/14-12:05:35,37.4191655,-5.999645,Turbidity,1,31.8464
2024/05/14-12:05:35,37.4191655,-5.999645,Temperature,1,24.3567
2024/05/14-12:05:35,37.4191655,-5.999645,PH,1,7.22966
2024/05/14-12:05:35,37.4191655,-5.999645,Conductivity,1,2.79002
2024/05/14-12:05:35,37.4191655,-5.999645,Sensor_battery,1,73.75
2024/05/14-12:05:35,37.4191695,-5.9996417,Sonar,1,1725.0
2024/05/14-12:05:36,37.4191709,-5.9996408,Turbidity,1,32.2187
2024/05/14-12:05:36,37.4191709,-5.9996408,Temperature,1,24.3627
2024/05/14-12:05:36,37.4191709,-5.9996408,PH,1,7.34675
2024/05/14-12:05:36,37.4191709,-5.9996408,Sensor_battery,1,73.75
2024/05/14-12:05:36,37.4191709,-5.9996408,Conductivity,1,2.78931
2024/05/14-12:05:36,37.4191744,-5.999638,Sonar,1,1786.0
2024/05/14-12:05:37,37.4191754,-5.999637,Turbidity,1,32.5169
2024/05/14-12:05:37,37.4191754,-5.999637,Temperature,1,24.3633
2024/05/14-12:05:37,37.4191754,-5.999637,PH,1,7.2409
2024/05/14-12:05:37,37.4191754,-5.999637,Sensor_battery,1,73.75
2024/05/14-12:05:37,37.4191754,-5.999637,Conductivity,1,2.79002
2024/05/14-12:05:37,37.4191776,-5.9996338,Sonar,1,2077.0
2024/05/14-12:05:38,37.4191782,-5.9996326,Temperature,1,24.3566
2024/05/14-12:05:38,37.4191782,-5.9996326,Conductivity,1,2.7886
2024/05/14-12:05:38,37.4191782,-5.9996326,Sensor_battery,1,73.75
2024/05/14-12:05:38,37.4191782,-5.9996326,PH,1,7.3134
2024/05/14-12:05:38,37.4191782,-5.9996326,Turbidity,1,33.207
2024/05/14-12:05:39,37.4191794,-5.9996291,Sonar,1,2123.0
2024/05/14-12:05:39,37.4191798,-5.9996277,Temperature,1,24.353
2024/05/14-12:05:39,37.4191798,-5.9996277,Turbidity,1,32.1515
2024/05/14-12:05:39,37.4191798,-5.9996277,PH,1,7.26889
2024/05/14-12:05:39,37.4191798,-5.9996277,Sensor_battery,1,73.75
2024/05/14-12:05:39,37.4191798,-5.9996277,Conductivity,1,2.7886
2024/05/14-12:05:39,37.4191814,-5.9996232,Sonar,1,2130.0
2024/05/14-12:05:40,37.4191822,-5.9996216,Turbidity,1,32.2762
2024/05/14-12:05:40,37.4191822,-5.9996216,Temperature,1,24.338
2024/05/14-12:05:40,37.4191822,-5.9996216,Conductivity,1,2.79002
2024/05/14-12:05:40,37.4191822,-5.9996216,PH,1,7.2677
2024/05/14-12:05:40,37.4191822,-5.9996216,Sensor_battery,1,73.75
2024/05/14-12:05:40,37.4191853,-5.9996173,Sonar,1,2417.0
2024/05/14-12:05:41,37.4191865,-5.999616,Turbidity,1,32.6175
2024/05/14-12:05:41,37.4191865,-5.999616,PH,1,7.28546
2024/05/14-12:05:41,37.4191865,-5.999616,Temperature,1,24.3321
2024/05/14-12:05:41,37.4191865,-5.999616,Sensor_battery,1,73.75
2024/05/14-12:05:41,37.4191865,-5.999616,Conductivity,1,2.79145
2024/05/14-12:05:41,37.4191906,-5.9996127,Sonar,1,2689.0
2024/05/14-12:05:42,37.4191919,-5.9996117,Turbidity,1,32.3216
2024/05/14-12:05:42,37.4191919,-5.9996117,PH,1,7.23297
2024/05/14-12:05:42,37.4191919,-5.9996117,Temperature,1,24.3417
2024/05/14-12:05:42,37.4191919,-5.9996117,Sensor_battery,1,73.75
2024/05/14-12:05:42,37.4191919,-5.9996117,Conductivity,1,2.7886
2024/05/14-12:05:42,37.4191948,-5.9996089,Sonar,1,3031.0
2024/05/14-12:05:43,37.4191957,-5.9996078,Turbidity,1,31.3678
2024/05/14-12:05:43,37.4191957,-5.9996078,Temperature,1,24.3487
2024/05/14-12:05:43,37.4191957,-5.9996078,PH,1,7.24413
2024/05/14-12:05:43,37.4191957,-5.9996078,Sensor_battery,1,73.75
2024/05/14-12:05:43,37.4191957,-5.9996078,Conductivity,1,2.78717
2024/05/14-12:05:43,37.4191975,-5.9996047,Sonar,1,2993.0
2024/05/14-12:05:44,37.419198,-5.9996036,Turbidity,1,31.9372
2024/05/14-12:05:44,37.419198,-5.9996036,Temperature,1,24.3489
2024/05/14-12:05:44,37.419198,-5.9996036,Sensor_battery,1,73.75
2024/05/14-12:05:44,37.419198,-5.9996036,PH,1,7.25652
2024/05/14-12:05:44,37.419198,-5.9996036,Conductivity,1,2.7886
2024/05/14-12:05:44,37.4191989,-5.9996007,Sonar,1,3135.0
2024/05/14-12:05:45,37.4191991,-5.9995996,Temperature,1,24.3467
2024/05/14-12:05:45,37.4191991,-5.9995996,PH,1,7.29151
2024/05/14-12:05:45,37.4191991,-5.9995996,Turbidity,1,31.3155
2024/05/14-12:05:45,37.4191991,-5.9995996,Conductivity,1,2.78931
2024/05/14-12:05:45,37.4191991,-5.9995996,Sensor_battery,1,73.75
2024/05/14-12:05:45,37.4192001,-5.9995954,Sonar,1,807.0
2024/05/14-12:05:46,37.4192007,-5.9995937,Turbidity,1,32.4922
2024/05/14-12:05:46,37.4192007,-5.9995937,PH,1,7.2252
2024/05/14-12:05:46,37.4192007,-5.9995937,Temperature,1,24.3571
2024/05/14-12:05:46,37.4192007,-5.9995937,Sensor_battery,1,73.75
2024/05/14-12:05:46,37.4192007,-5.9995937,Conductivity,1,2.79073
2024/05/14-12:05:46,37.4192027,-5.9995891,Sonar,1,879.0
2024/05/14-12:05:47,37.4192035,-5.9995875,Turbidity,1,32.5715
2024/05/14-12:05:47,37.4192035,-5.9995875,Temperature,1,24.3714
2024/05/14-12:05:47,37.4192035,-5.9995875,PH,1,7.29744
2024/05/14-12:05:47,37.4192035,-5.9995875,Sensor_battery,1,73.75
2024/05/14-12:05:47,37.4192035,-5.9995875,Conductivity,1,2.79002
2024/05/14-12:05:47,37.4192061,-5.999583,Sonar,1,927.0
2024/05/14-12:05:48,37.4192071,-5.9995813,Temperature,1,24.3662
2024/05/14-12:05:48,37.4192071,-5.9995813,PH,1,7.29775
2024/05/14-12:05:48,37.4192071,-5.9995813,Conductivity,1,2.79073
2024/05/14-12:05:48,37.4192071,-5.9995813,Sensor_battery,1,73.75
2024/05/14-12:05:48,37.4192071,-5.9995813,Turbidity,1,32.2159
2024/05/14-12:05:48,37.4192097,-5.9995763,Sonar,1,1052.0
2024/05/14-12:05:49,37.4192106,-5.9995745,Turbidity,1,32.0871
2024/05/14-12:05:49,37.4192106,-5.9995745,Temperature,1,24.3708
2024/05/14-12:05:49,37.4192106,-5.9995745,Sensor_battery,1,73.75
2024/05/14-12:05:49,37.4192106,-5.9995745,PH,1,7.23996
2024/05/14-12:05:49,37.4192106,-5.9995745,Conductivity,1,2.78931
2024/05/14-12:05:50,37.4192127,-5.9995688,Sonar,1,1182.0
2024/05/14-12:05:50,37.4192133,-5.9995667,Turbidity,1,31.959
2024/05/14-12:05:50,37.4192133,-5.9995667,Temperature,1,24.3768
2024/05/14-12:05:50,37.4192133,-5.9995667,PH,1,7.29755
2024/05/14-12:05:50,37.4192133,-5.9995667,Sensor_battery,1,73.75
2024/05/14-12:05:50,37.4192133,-5.9995667,Conductivity,1,2.79002
2024/05/14-12:05:50,37.4192146,-5.9995608,Sonar,1,1356.0
2024/05/14-12:05:51,37.4192151,-5.9995587,Turbidity,1,32.5681
2024/05/14-12:05:51,37.4192151,-5.9995587,Temperature,1,24.3767
2024/05/14-12:05:51,37.4192151,-5.9995587,PH,1,7.32276
2024/05/14-12:05:51,37.4192151,-5.9995587,Sensor_battery,1,73.75
2024/05/14-12:05:51,37.4192151,-5.9995587,Conductivity,1,2.78646
2024/05/14-12:05:51,37.4192161,-5.9995527,Sonar,1,1460.0
2024/05/14-12:05:52,37.4192165,-5.9995506,Turbidity,1,32.4457
2024/05/14-12:05:52,37.4192165,-5.9995506,Temperature,1,24.3563
2024/05/14-12:05:52,37.4192165,-5.9995506,PH,1,7.21736
2024/05/14-12:05:52,37.4192165,-5.9995506,Sensor_battery,1,73.75
2024/05/14-12:05:52,37.4192165,-5.9995506,Conductivity,1,2.78575
2024/05/14-12:05:52,37.4192179,-5.9995446,Sonar,1,1681.0
2024/05/14-12:05:53,37.4192184,-5.9995425,Turbidity,1,32.8973
